Service Request Number,Service Request: Type Name,Work Order Number,Date/Time Opened,Date/Time Closed,Service Request Status,Service Request: Description,Department,Work Order Status,Street Block,Zip Code,_key,_address,_latitude,_longitude,_count
SR20-05693898,No Heat Complaint,20-03549040,12/26/2020 12:32 AM,12/30/2020 3:31 PM,Completed,,DOB - Buildings,Closed,4400 N Laporte Ave,60630,4400 N Laporte Ave-60630,"4400 N Laporte Ave, Chicago, IL 60630, USA",41.9606741,-87.75120009999999,1
SR20-05693905,No Heat Complaint,20-03549042,12/26/2020 12:41 AM,1/12/2021 4:15 PM,Completed,,DOB - Buildings,Closed,400 E 33Rd St,60616,400 E 33Rd St-60616,"400 E 33rd St, Chicago, IL 60616, USA",41.8352176,-87.6159065,2
SR20-05693966,No Heat Complaint,20-03549052,12/26/2020 2:24 AM,12/28/2020 2:00 PM,Completed,,DOB - Buildings,Closed,700 E 90Th St,60619,700 E 90Th St-60619,"700 E 90th St, Chicago, IL 60619, USA",41.7314207,-87.60695079999999,3
SR20-05694022,No Heat Complaint,20-03549067,12/26/2020 4:19 AM,1/4/2021 4:10 PM,Completed,,DOB - Buildings,Closed,2000 S Michigan Ave,60616,2000 S Michigan Ave-60616,"2000 S Michigan Ave, Chicago, IL 60616, USA",41.855261,-87.62430619999999,1
SR20-05694400,No Heat Complaint,20-03549177,12/26/2020 9:01 AM,1/11/2021 9:11 AM,Completed,,DOB - Buildings,Closed,6300 S Troy St,60629,6300 S Troy St-60629,"6300 S Troy St, Chicago, IL 60629, USA",41.7789907,-87.7019109,2
SR20-05694623,No Heat Complaint,20-03549290,12/26/2020 9:48 AM,12/28/2020 1:56 PM,Completed,,DOB - Buildings,Closed,12100 S Indiana Ave,60628,12100 S Indiana Ave-60628,"12100 S Indiana Ave, Chicago, IL 60628, USA",41.67426,-87.6180016,2
SR20-05694666,No Heat Complaint,20-03549310,12/26/2020 9:59 AM,1/4/2021 9:58 AM,Completed,,DOB - Buildings,Closed,1700 N Kimball Ave,60647,1700 N Kimball Ave-60647,"1700 N Kimball Ave, Chicago, IL 60647, USA",41.9119885,-87.71204689999999,1
SR20-05694729,No Heat Complaint,20-03549328,12/26/2020 10:19 AM,1/4/2021 1:57 PM,Completed,,DOB - Buildings,Closed,7300 S Dorchester Ave,60619,7300 S Dorchester Ave-60619,"7300 S Dorchester Ave, Chicago, IL 60619, USA",41.762245,-87.591219,2
SR20-05694731,No Heat Complaint,20-03549330,12/26/2020 10:19 AM,1/10/2021 4:47 PM,Completed,,DOB - Buildings,Closed,6300 N Winthrop Ave,60660,6300 N Winthrop Ave-60660,"6300 N Winthrop Ave, Chicago, IL 60660, USA",41.9965448,-87.6587978,1
SR20-05694891,No Heat Complaint,20-03549422,12/26/2020 10:58 AM,1/4/2021 9:58 AM,Completed,top door bell and been without heat for 5 days,DOB - Buildings,Closed,4000 W Wilcox St,60624,4000 W Wilcox St-60624,"4000 W Wilcox St, Chicago, IL 60624, USA",41.8790819,-87.72574639999999,4
SR20-05694948,No Heat Complaint,20-03549446,12/26/2020 11:21 AM,12/28/2020 4:06 PM,Completed,no working door bells,DOB - Buildings,Closed,2400 W Rosemont Ave,60659,2400 W Rosemont Ave-60659,"2400 W Rosemont Ave, Chicago, IL 60659, USA",41.9959007,-87.6898861,1
SR20-05695141,No Heat Complaint,20-03549569,12/26/2020 12:22 PM,1/11/2021 9:40 AM,Completed,Landlord said he'd be there the next day by 11am. He wasn't. I called all day Saturday as he didn't arrive by noon so I filed this report. Heating by burners of gas stove.,DOB - Buildings,Closed,3300 S Aberdeen St,60608,3300 S Aberdeen St-60608,"3300 S Aberdeen St, Chicago, IL 60608, USA",41.8341816,-87.6537788,1
SR20-05695257,No Heat Complaint,20-03549641,12/26/2020 12:48 PM,1/11/2021 9:42 AM,Completed,,DOB - Buildings,Closed,6400 S Sangamon St,60621,6400 S Sangamon St-60621,"6400 S Sangamon St, Chicago, IL 60621, USA",41.777719,-87.6487439,1
SR20-05695316,No Heat Complaint,20-03549669,12/26/2020 1:08 PM,1/4/2021 4:10 PM,Completed,,DOB - Buildings,Closed,1500 W 78Th St,60620,1500 W 78Th St-60620,"1500 W 78th St, Chicago, IL 60620, USA",41.7522528,-87.6620188,1
SR20-05695357,No Heat Complaint,20-03549684,12/26/2020 1:21 PM,12/28/2020 11:18 AM,Completed,,DOB - Buildings,Closed,4000 W Grand Ave,60651,4000 W Grand Ave-60651,"4000 W Grand Ave, Chicago, IL 60651, USA",41.9064253,-87.72659279999999,1
SR20-05695419,No Heat Complaint,20-03549733,12/26/2020 1:34 PM,1/11/2021 9:06 AM,Completed,,DOB - Buildings,Closed,5800 S Justine St,60636,5800 S Justine St-60636,"5800 S Justine St, Chicago, IL 60636, USA",41.788455,-87.663546,1
SR20-05695484,No Heat Complaint,20-03549765,12/26/2020 1:59 PM,1/4/2021 9:58 AM,Completed,,DOB - Buildings,Closed,1200 S Springfield Ave,60623,1200 S Springfield Ave-60623,"1200 S Springfield Ave, Chicago, IL 60623, USA",41.8662017,-87.7227334,2
SR20-05695788,No Heat Complaint,20-03549912,12/26/2020 3:24 PM,12/30/2020 3:31 PM,Completed,,DOB - Buildings,Closed,5600 W Higgins Ave,60630,5600 W Higgins Ave-60630,"5600 W Higgins Ave, Chicago, IL 60630, USA",41.9705109,-87.7673942,1
SR20-05695944,No Heat Complaint,20-03549983,12/26/2020 4:03 PM,12/28/2020 4:06 PM,Completed,,DOB - Buildings,Closed,4900 N Sheridan Rd,60640,4900 N Sheridan Rd-60640,"4900 N Sheridan Rd, Chicago, IL 60640, USA",41.971805,-87.655282,4
SR20-05697213,No Heat Complaint,20-03550501,12/27/2020 1:17 AM,1/4/2021 10:08 AM,Completed,,DOB - Buildings,Closed,5100 W Waveland Ave,60641,5100 W Waveland Ave-60641,"5100 W Waveland Ave, Chicago, IL 60641, USA",41.947851,-87.75452609999999,1
SR20-05697852,No Heat Complaint,20-03550721,12/27/2020 8:45 AM,1/4/2021 2:03 PM,Completed,,DOB - Buildings,Closed,2800 E 80Th St,60617,2800 E 80Th St-60617,"2800 E 80th St, Chicago, IL 60617, USA",41.7500532,-87.55651399999999,1
SR20-05698402,No Heat Complaint,20-03550862,12/27/2020 10:57 AM,1/4/2021 9:58 AM,Completed,,DOB - Buildings,Closed,3700 W Division St,60651,3700 W Division St-60651,"3700 W Division St, Chicago, IL 60651, USA",41.9028728,-87.71941369999999,1
SR20-05698757,No Heat Complaint,20-03551024,12/27/2020 12:31 PM,1/4/2021 2:02 PM,Completed,the caller mentioned that the whole building - no working door bell so can you please call before coming,DOB - Buildings,Closed,8100 S Ingleside Ave,60619,8100 S Ingleside Ave-60619,"8100 S Ingleside Ave, Chicago, IL 60619, USA",41.7474827,-87.60178119999999,1
SR20-05701411,No Heat Complaint,20-03552358,12/27/2020 9:52 PM,1/4/2021 9:58 AM,Completed,When caller moved in in the summer she didn't have a furnace connected to her unit. the landlord told her he would come and install one by the wintertime.  He has not come to do so.,DOB - Buildings,Closed,4600 W Ohio St,60644,4600 W Ohio St-60644,"4600 W Ohio St, Chicago, IL 60644, USA",41.8914701,-87.7411707,1
SR20-05701706,No Heat Complaint,20-03552446,12/28/2020 2:55 AM,1/4/2021 1:57 PM,Completed,,DOB - Buildings,Closed,700 E 84Th Pl,60619,700 E 84Th Pl-60619,"700 E 84th Pl, Chicago, IL 60619, USA",41.74079709999999,-87.6067293,3
SR20-05702217,No Heat Complaint,20-03552649,12/28/2020 8:09 AM,1/5/2021 11:51 AM,Completed,,DOB - Buildings,Closed,7100 N Paulina St,60626,7100 N Paulina St-60626,"7100 N Paulina St, Chicago, IL 60626, USA",42.0117158,-87.6724885,1
SR20-05702305,No Heat Complaint,20-03552696,12/28/2020 8:28 AM,1/12/2021 7:53 AM,Completed,,DOB - Buildings,Closed,9000 S Loomis St,60620,9000 S Loomis St-60620,"9000 S Loomis St, Chicago, IL 60620, USA",41.7302581,-87.6583819,1
SR20-05703336,No Heat Complaint,20-03553345,12/28/2020 10:19 AM,12/30/2020 4:08 PM,Completed,PLEASE CONTACT CALLER PRIOR TO COMING OUT FOR ENTRY - also there is a newborn baby in apt-very cold,DOB - Buildings,Closed,3500 S Cottage Grove Ave,60653,3500 S Cottage Grove Ave-60653,"3500 S Cottage Grove Ave, Chicago, IL 60653, USA",41.8311403,-87.6105996,1
SR20-05704117,No Heat Complaint,20-03553855,12/28/2020 11:29 AM,12/31/2020 10:02 AM,Completed,,DOB - Buildings,Closed,2600 W Rice St,60622,2600 W Rice St-60622,"2600 W Rice St, Chicago, IL 60622, USA",41.8965973,-87.6918111,1
SR20-05704388,No Heat Complaint,20-03554020,12/28/2020 11:54 AM,12/30/2020 4:08 PM,Completed,Please contact caller prior to coming out for entry,DOB - Buildings,Closed,200 E 78Th St,60619,200 E 78Th St-60619,"200 E 78th St, Chicago, IL 60619, USA",41.7528554,-87.61980009999999,1
SR20-05704636,No Heat Complaint,20-03554172,12/28/2020 12:16 PM,12/30/2020 3:31 PM,Completed,,DOB - Buildings,Closed,5500 W Washington Blvd,60644,5500 W Washington Blvd-60644,"5500 W Washington Blvd, Chicago, IL 60644, USA",41.8825023,-87.7637302,3
SR20-05705054,No Heat Complaint,20-03554423,12/28/2020 12:48 PM,12/31/2020 10:03 AM,Completed,,DOB - Buildings,Closed,2500 W 31St St,60608,2500 W 31St St-60608,"2500 W 31st St, Chicago, IL 60608, USA",41.8383613,-87.68799729999999,1
SR20-05705904,No Heat Complaint,20-03554939,12/28/2020 2:05 PM,12/31/2020 10:02 AM,Completed,,DOB - Buildings,Closed,2400 W Taylor St,60612,2400 W Taylor St-60612,"2400 W Taylor St, Chicago, IL 60612, USA",41.8694423,-87.68646679999999,2
SR20-05706503,No Heat Complaint,20-03555349,12/28/2020 2:56 PM,12/30/2020 4:08 PM,Completed,,DOB - Buildings,Closed,7800 S Ellis Ave,60619,7800 S Ellis Ave-60619,"7800 S Ellis Ave, Chicago, IL 60619, USA",41.7531388,-87.6003672,3
SR20-05706837,No Heat Complaint,20-03555580,12/28/2020 3:34 PM,1/5/2021 2:54 PM,Completed,,DOB - Buildings,Closed,5600 W Lake St,60644,5600 W Lake St-60644,"5600 W Lake St, Chicago, IL 60644, USA",41.8877402,-87.7657871,4
SR20-05710403,No Heat Complaint,20-03557238,12/29/2020 9:23 AM,12/31/2020 11:29 AM,Completed,Please contact caller prior to coming out for entry,DOB - Buildings,Closed,2000 W Birchwood Ave,60645,2000 W Birchwood Ave-60645,"2000 W Birchwood Ave, Chicago, IL 60645, USA",42.018185,-87.68065399999999,2
SR20-05711069,No Heat Complaint,20-03557692,12/29/2020 10:21 AM,12/31/2020 10:23 AM,Completed,,DOB - Buildings,Closed,6800 S East End Ave,60649,6800 S East End Ave-60649,"6800 S East End Ave, Chicago, IL 60649, USA",41.7713603,-87.58418499999999,1
SR20-05711403,No Heat Complaint,20-03557911,12/29/2020 11:05 AM,12/31/2020 11:29 AM,Completed,,DOB - Buildings,Closed,1700 N Luna Ave,60639,1700 N Luna Ave-60639,"1700 N Luna Ave, Chicago, IL 60639, USA",41.9113447,-87.7646193,1
SR20-05711441,No Heat Complaint,20-03557937,12/29/2020 11:08 AM,12/31/2020 11:49 AM,Completed,,DOB - Buildings,Closed,2500 W 59Th St,60629,2500 W 59Th St-60629,"2500 W 59th St, Chicago, IL 60629, USA",41.78651,-87.6862878,2
SR20-05711704,No Heat Complaint,20-03558122,12/29/2020 11:34 AM,12/31/2020 2:01 PM,Completed,,DOB - Buildings,Closed,4300 N Cicero Ave,60641,4300 N Cicero Ave-60641,"4300 N Cicero Ave, Chicago, IL 60641, USA",41.9589761,-87.7479101,2
SR20-05714133,No Heat Complaint,20-03559517,12/29/2020 4:50 PM,12/31/2020 12:16 PM,Completed,,DOB - Buildings,Closed,5400 S Aberdeen St,60609,5400 S Aberdeen St-60609,"5400 S Aberdeen St, Chicago, IL 60609, USA",41.7958633,-87.6528415,2
SR20-05714250,No Heat Complaint,20-03559587,12/29/2020 5:04 PM,1/19/2021 2:15 PM,Completed,"We have a taken several pictures of a thermometer that we purchased to show how cold it has gotten in our unit between November and December, with the heaters running of course.",DOB - Buildings,Closed,4400 N Racine Ave,60640,4400 N Racine Ave-60640,"4400 N Racine Ave, Chicago, IL 60640, USA",41.9619278,-87.659924,4
SR20-05714508,No Heat Complaint,20-03559693,12/29/2020 6:00 PM,1/19/2021 2:15 PM,Completed,ENTIRE BUILDING  HAS NO HEAT,DOB - Buildings,Closed,1400 N California Ave,60622,1400 N California Ave-60622,"1400 N California Ave, Chicago, IL 60622, USA",41.906566,-87.69696549999999,1
SR20-05714881,No Heat Complaint,20-03559863,12/29/2020 7:47 PM,12/31/2020 11:29 AM,Completed,,DOB - Buildings,Closed,3300 W Schubert Ave,60647,3300 W Schubert Ave-60647,"3300 W Schubert Ave, Chicago, IL 60647, USA",41.9302664,-87.71161289999999,1
SR20-05715431,No Heat Complaint,20-03560041,12/29/2020 10:43 PM,12/31/2020 8:26 AM,Completed,,DOB - Buildings,Closed,4800 W West End Ave,60644,4800 W West End Ave-60644,"4800 W West End Ave, Chicago, IL 60644, USA",41.883116,-87.7453736,1
SR20-05716935,No Heat Complaint,20-03560732,12/30/2020 9:49 AM,1/5/2021 9:39 AM,Completed,,DOB - Buildings,Closed,1600 W Madison St,60612,1600 W Madison St-60612,"1600 W Madison St, Chicago, IL 60612, USA",41.881702,-87.66717,3
SR20-05717339,No Heat Complaint,20-03560944,12/30/2020 10:29 AM,1/5/2021 12:29 PM,Completed,,DOB - Buildings,Closed,7400 S Kingston Ave,60649,7400 S Kingston Ave-60649,"7400 S Kingston Ave, Chicago, IL 60649, USA",41.7608214,-87.56324130000002,1
SR20-05717341,No Heat Complaint,20-03560945,12/30/2020 10:29 AM,1/10/2021 4:47 PM,Completed,"No heat is only 1 problem. This entire building is a safety hazard . Smoke detectors dont work, building is filthy no one cleans , no one shovels the snow or puts ice on the sidewalk .Please send someone to inspect the entire building,many code violations",DOB - Buildings,Closed,8600 W Berwyn Ave,60656,8600 W Berwyn Ave-60656,"8600 W Berwyn Ave, Chicago, IL 60656, USA",41.9753873,-87.8417373,1
SR20-05717431,No Heat Complaint,20-03560992,12/30/2020 10:38 AM,1/12/2021 3:11 PM,Completed,,DOB - Buildings,Closed,500 W 103Rd St,60628,500 W 103Rd St-60628,"500 W 103rd St, Chicago, IL 60628, USA",41.7072983,-87.63580979999999,1
SR20-05719097,No Heat Complaint,20-03561989,12/30/2020 1:42 PM,1/10/2021 4:47 PM,Completed,,DOB - Buildings,Closed,6300 N Magnolia Ave,60660,6300 N Magnolia Ave-60660,"6300 N Magnolia Ave, Chicago, IL 60660, USA",41.9963915,-87.6617292,1
SR20-05720224,No Heat Complaint,20-03562622,12/30/2020 4:00 PM,1/5/2021 9:14 AM,Completed,,DOB - Buildings,Closed,2900 S State St,60616,2900 S State St-60616,"2900 S State St, Chicago, IL 60616, USA",41.8417445,-87.6273914,1
SR20-05721475,No Heat Complaint,20-03563507,12/30/2020 6:04 PM,1/5/2021 9:39 AM,Completed,I have not missed a single Monthly  rent payment of $1250 for a 1year lease staring August 2020 and landlord has $2500.00 deposit .,DOB - Buildings,Closed,1400 N Paulina St,60622,1400 N Paulina St-60622,"1400 N Paulina St, Chicago, IL 60622, USA",41.9069242,-87.67018739999999,2
SR20-05721648,No Heat Complaint,20-03563610,12/30/2020 6:29 PM,12/31/2020 10:23 AM,Completed,heat is off for long periods of time during the day,DOB - Buildings,Closed,1400 W 78Th St,60620,1400 W 78Th St-60620,"1400 W 78th St, Chicago, IL 60620, USA",41.75223829999999,-87.6586361,2
SR20-05722073,No Heat Complaint,20-03563831,12/30/2020 7:53 PM,1/5/2021 10:37 AM,Completed,,DOB - Buildings,Closed,6700 S Cregier Ave,60649,6700 S Cregier Ave-60649,"6700 S Cregier Ave, Chicago, IL 60649, USA",41.7733938,-87.5814121,1
SR20-05722188,No Heat Complaint,20-03563877,12/30/2020 8:41 PM,1/5/2021 9:39 AM,Completed,CLIENT SPEAKS SPANISH,DOB - Buildings,Closed,2300 S Sacramento Ave,60623,2300 S Sacramento Ave-60623,"2300 S Sacramento Ave, Chicago, IL 60623, USA",41.8498882,-87.70058859999999,2
SR20-05722244,No Heat Complaint,20-03563897,12/30/2020 9:01 PM,1/5/2021 9:39 AM,Completed,,DOB - Buildings,Closed,2200 N Nagle Ave,60707,2200 N Nagle Ave-60707,"2200 N Nagle Ave, Chicago, IL 60707, USA",41.92005229999999,-87.78655549999999,1
SR20-05722733,No Heat Complaint,20-03564117,12/31/2020 12:39 AM,1/5/2021 12:46 PM,Completed,,DOB - Buildings,Closed,7500 S Paxton Ave,60649,7500 S Paxton Ave-60649,"7500 S Paxton Ave, Chicago, IL 60649, USA",41.7589464,-87.5712516,1
SR20-05722758,No Heat Complaint,20-03564125,12/31/2020 1:14 AM,1/5/2021 9:39 AM,Completed,,DOB - Buildings,Closed,5500 W Irving Park Rd,60641,5500 W Irving Park Rd-60641,"5500 W Irving Park Rd, Chicago, IL 60641, USA",41.953225,-87.76464,1
SR20-05723568,No Heat Complaint,20-03564624,12/31/2020 7:49 AM,1/5/2021 3:10 PM,Completed,,DOB - Buildings,Closed,1200 W 57Th St,60636,1200 W 57Th St-60636,"1200 W 57th St, Chicago, IL 60636, USA",41.790531,-87.6547775,1
SR20-05724676,No Heat Complaint,20-03565365,12/31/2020 9:39 AM,1/12/2021 3:11 PM,Completed,,DOB - Buildings,Closed,1300 W 80Th St,60620,1300 W 80Th St-60620,"1300 W 80th St, Chicago, IL 60620, USA",41.7486329,-87.65612159999999,1
SR20-05725023,No Heat Complaint,20-03565557,12/31/2020 10:13 AM,1/20/2021 2:43 PM,Completed,Please contact caller prior to coming out for entry,DOB - Buildings,Closed,11300 S Prairie Ave,60628,11300 S Prairie Ave-60628,"11300 S Prairie Ave, Chicago, IL 60628, USA",41.6890383,-87.6169074,2
SR20-05725375,No Heat Complaint,20-03565770,12/31/2020 10:41 AM,1/10/2021 4:47 PM,Completed,,DOB - Buildings,Closed,1200 N Bosworth Ave,60642,1200 N Bosworth Ave-60642,"1200 N Bosworth Ave, Chicago, IL 60642, USA",41.90335839999999,-87.6661199,3
SR20-05729129,No Heat Complaint,20-03567458,12/31/2020 11:56 PM,1/7/2021 12:33 PM,Completed,The landlord turns off the heat between 10pm and 6am also sometimes between 11am-3pm,DOB - Buildings,Closed,200 E 69Th Pl,60637,200 E 69Th Pl-60637,"200 E 69th Pl, Chicago, IL 60637, USA",41.768338,-87.6201919,1
SR21-00001853,No Heat Complaint,21-03567969,1/1/2021 2:01 PM,1/11/2021 11:09 AM,Completed,,DOB - Buildings,Closed,300 W 109Th St,60628,300 W 109Th St-60628,"300 W 109th St, Chicago, IL 60628, USA",41.6964251,-87.63060139999999,1
SR21-00002995,No Heat Complaint,21-03568334,1/1/2021 8:52 PM,1/6/2021 12:09 PM,Completed,caller is a member under unity parenting and counseling.,DOB - Buildings,Closed,700 E 79Th St,60619,700 E 79Th St-60619,"700 E 79th St, Chicago, IL 60619, USA",41.751405,-87.60725939999999,1
SR21-00003312,No Heat Complaint,21-03568421,1/2/2021 12:18 AM,1/4/2021 11:04 AM,Completed,,DOB - Buildings,Closed,1500 S Albany Ave,60623,1500 S Albany Ave-60623,"1500 S Albany Ave, Chicago, IL 60623, USA",41.8612623,-87.70300069999999,2
SR21-00003677,No Heat Complaint,21-03568548,1/2/2021 8:06 AM,1/5/2021 1:40 PM,Completed,,DOB - Buildings,Closed,8700 S Exchange Ave,60617,8700 S Exchange Ave-60617,"8700 S Exchange Ave, Chicago, IL 60617, USA",41.7371639,-87.5532101,2
SR21-00005459,No Heat Complaint,21-03569185,1/2/2021 3:58 PM,1/10/2021 4:47 PM,Completed,,DOB - Buildings,Closed,4200 W Gladys Ave,60624,4200 W Gladys Ave-60624,"4200 W Gladys Ave, Chicago, IL 60624, USA",41.87636699999999,-87.730609,2
SR21-00005662,No Heat Complaint,21-03569244,1/2/2021 4:47 PM,1/5/2021 8:20 AM,Completed,"APT XXX
100 UNIT SENIOR BUILDING  ONE OF THE BOILERS HAS GONE OUT IN THE BUILDING

SR20-05688343 PER CALLER SPOKE WITH INSPECTOR MICHAEL FITZGERALD ON DEC 9TH",DOB - Buildings,Closed,4600 S Ellis Ave,60653,4600 S Ellis Ave-60653,"4600 S Ellis Ave, Chicago, IL 60653, USA",41.811168,-87.60230200000001,2
SR21-00005664,No Heat Complaint,21-03569245,1/2/2021 4:47 PM,1/7/2021 2:03 PM,Completed,,DOB - Buildings,Closed,7400 S Parnell Ave,60621,7400 S Parnell Ave-60621,"7400 S Parnell Ave, Chicago, IL 60621, USA",41.7598159,-87.6384783,1
SR21-00007113,No Heat Complaint,21-03569686,1/3/2021 8:44 AM,1/6/2021 11:07 AM,Completed,,DOB - Buildings,Closed,8200 S Drexel Ave,60619,8200 S Drexel Ave-60619,"8200 S Drexel Ave, Chicago, IL 60619, USA",41.7456429,-87.60279349999999,2
SR21-00007205,No Heat Complaint,21-03569717,1/3/2021 9:17 AM,1/21/2021 3:13 PM,Completed,no door bell,DOB - Buildings,Closed,2000 W Jackson Blvd,60612,2000 W Jackson Blvd-60612,"2000 W Jackson Blvd, Chicago, IL 60612, USA",41.877471,-87.67654569999999,1
SR21-00007555,No Heat Complaint,21-03569811,1/3/2021 10:33 AM,1/5/2021 3:10 PM,Completed,,DOB - Buildings,Closed,5400 S Racine Ave,60609,5400 S Racine Ave-60609,"5400 S Racine Ave, Chicago, IL 60609, USA",41.79598499999999,-87.6549182,1
SR21-00007562,No Heat Complaint,21-03569814,1/3/2021 10:34 AM,1/5/2021 11:55 AM,Completed,,DOB - Buildings,Closed,1600 E 72Nd St,60649,1600 E 72Nd St-60649,"1600 E 72nd St, Chicago, IL 60649, USA",41.7642299,-87.585888,1
SR21-00007579,No Heat Complaint,21-03569820,1/3/2021 10:40 AM,1/5/2021 3:10 PM,Completed,,DOB - Buildings,Closed,7800 S Yates Blvd,60649,7800 S Yates Blvd-60649,"7800 S Yates Blvd, Chicago, IL 60649, USA",41.753395,-87.56660699999999,1
SR21-00008339,No Heat Complaint,21-03570065,1/3/2021 1:49 PM,1/10/2021 4:47 PM,Completed,,DOB - Buildings,Closed,3200 W Cermak Rd,60623,3200 W Cermak Rd-60623,"3200 W Cermak Rd, Chicago, IL 60623, USA",41.8518706,-87.7053564,1
SR21-00008785,No Heat Complaint,21-03570186,1/3/2021 3:43 PM,1/10/2021 4:47 PM,Completed,,DOB - Buildings,Closed,4600 N Malden St,60640,4600 N Malden St-60640,"4600 N Malden St, Chicago, IL 60640, USA",41.9654102,-87.6627606,2
SR21-00009096,No Heat Complaint,21-03570257,1/3/2021 5:04 PM,1/10/2021 4:48 PM,Completed,CALLER REPORTS THAT THE LANDLORD WAS ANGRY BECAUSE HER RENT WAS 3 DAYS LATE. LANDLORD TOLD HER TO GET OUT AND TURNED HER LIGHTS OUT THREE DAYS BEFORE CHRISTMAS. TENANT IS UNABLE TO STAY IN THE APARTMENT BECAUSE IT IS TOO COLD,DOB - Buildings,Closed,1400 S Kolin Ave,60623,1400 S Kolin Ave-60623,"1400 S Kolin Ave, Chicago, IL 60623, USA",41.8620848,-87.73396029999999,1
SR21-00009331,No Heat Complaint,21-03570316,1/3/2021 6:07 PM,1/4/2021 11:02 AM,Completed,The caller states at this time she does not have a phone.,DOB - Buildings,Closed,2700 S Troy St,60623,2700 S Troy St-60623,"2700 S Troy St, Chicago, IL 60623, USA",41.8425824,-87.7040407,1
